Airline Name,Flight Number,Plane Model,Boarding Time,Departure Time,Gate Number,Destination
Porter Airlines,PD977,Embraer E190,19:40:00,19:42:00,2,Ottawa
Porter Airlines,PD901,Embraer E190,19:39:00,19:43:00,6,Chicago
Porter Airlines,PD763,ATR 72,19:39:00,19:43:00,3,Chicago
Porter Airlines,PD276,ATR 72,19:40:00,19:44:00,5,Washington
WestJet,PD150,Embraer E190,19:43:00,19:44:00,4,Ottawa
Porter Airlines,PD677,Embraer E190,19:42:00,19:45:00,2,Montreal
WestJet,PD761,ATR 72,19:42:00,19:45:00,1,Montreal
Air Canada,PD920,ATR 72,19:44:00,19:46:00,5,New York
WestJet,PD449,ATR 72,19:42:00,19:46:00,1,Ottawa
Porter Airlines,PD352,ATR 72,19:46:00,19:47:00,5,Montreal
Porter Airlines,PD197,ATR 72,19:44:00,19:47:00,3,Montreal
Porter Airlines,PD851,ATR 72,19:45:00,19:48:00,3,Boston
Air Canada,PD382,Embraer E190,19:47:00,19:48:00,2,Washington
Air Canada,PD734,Embraer E190,19:46:00,19:49:00,6,Chicago
WestJet,PD697,ATR 72,19:45:00,19:49:00,3,Washington
Porter Airlines,PD135,Embraer E190,19:47:00,19:50:00,6,Chicago
Air Canada,PD858,Embraer E190,19:48:00,19:50:00,4,Ottawa
WestJet,PD249,ATR 72,19:49:00,19:51:00,1,Montreal
WestJet,PD423,ATR 72,19:49:00,19:51:00,3,Washington
Porter Airlines,PD324,Embraer E190,19:48:00,19:52:00,2,Montreal
Porter Airlines,PD295,ATR 72,19:51:00,19:52:00,1,Montreal
WestJet,PD599,Embraer E190,19:51:00,19:53:00,6,Boston
WestJet,PD903,Embraer E190,19:51:00,19:53:00,4,Chicago
Air Canada,PD938,ATR 72,19:50:00,19:54:00,5,Chicago
WestJet,PD332,Embraer E190,19:50:00,19:54:00,4,Chicago
WestJet,PD153,Embraer E190,19:54:00,19:55:00,6,New York
Air Canada,PD260,ATR 72,19:51:00,19:55:00,3,Montreal
Porter Airlines,PD318,Embraer E190,19:53:00,19:56:00,4,Ottawa
WestJet,PD865,Embraer E190,19:52:00,19:56:00,2,Montreal
Porter Airlines,PD925,ATR 72,19:56:00,19:57:00,1,Ottawa
WestJet,PD824,Embraer E190,19:54:00,19:57:00,4,Washington
Air Canada,PD530,Embraer E190,19:57:00,19:58:00,4,Ottawa
Porter Airlines,PD793,ATR 72,19:54:00,19:58:00,1,Boston
WestJet,PD583,ATR 72,19:57:00,19:59:00,3,Boston
WestJet,PD144,Embraer E190,19:56:00,19:59:00,2,Montreal
Air Canada,PD480,Embraer E190,19:58:00,20:00:00,2,Boston
WestJet,PD511,ATR 72,19:58:00,20:00:00,5,Montreal
Air Canada,PD875,Embraer E190,19:58:00,20:01:00,4,New York
WestJet,PD588,Embraer E190,20:00:00,20:01:00,2,Montreal
WestJet,PD272,Embraer E190,19:59:00,20:02:00,4,Washington
WestJet,PD366,ATR 72,19:58:00,20:02:00,5,Chicago
WestJet,PD687,ATR 72,19:59:00,20:03:00,1,Montreal
Air Canada,PD430,Embraer E190,20:01:00,20:03:00,6,Ottawa
Air Canada,PD737,Embraer E190,20:02:00,20:04:00,4,Boston
Air Canada,PD501,Embraer E190,20:03:00,20:04:00,2,Washington
WestJet,PD138,Embraer E190,20:03:00,20:05:00,2,Washington
WestJet,PD883,Embraer E190,20:01:00,20:05:00,4,Ottawa
Porter Airlines,PD768,Embraer E190,20:03:00,20:06:00,6,Ottawa
Porter Airlines,PD291,Embraer E190,20:03:00,20:06:00,2,Montreal
WestJet,PD710,Embraer E190,20:03:00,20:07:00,4,Ottawa
Porter Airlines,PD246,Embraer E190,20:05:00,20:07:00,2,Ottawa
Air Canada,PD321,ATR 72,20:05:00,20:08:00,1,Boston
Porter Airlines,PD612,Embraer E190,20:04:00,20:08:00,4,Boston
Air Canada,PD957,Embraer E190,20:07:00,20:09:00,4,Ottawa
Porter Airlines,PD551,Embraer E190,20:05:00,20:09:00,6,Montreal
WestJet,PD752,Embraer E190,20:07:00,20:10:00,6,Montreal
WestJet,PD482,ATR 72,20:09:00,20:10:00,3,Chicago
Air Canada,PD884,ATR 72,20:09:00,20:11:00,3,New York
Porter Airlines,PD447,Embraer E190,20:08:00,20:11:00,2,Chicago
Air Canada,PD799,Embraer E190,20:10:00,20:12:00,6,Montreal
Air Canada,PD302,ATR 72,20:10:00,20:12:00,1,Chicago
Air Canada,PD649,ATR 72,20:11:00,20:13:00,1,Chicago
Porter Airlines,PD426,Embraer E190,20:10:00,20:13:00,2,Ottawa
Air Canada,PD280,Embraer E190,20:11:00,20:14:00,4,Washington
Air Canada,PD826,ATR 72,20:11:00,20:14:00,5,Boston
Porter Airlines,PD914,ATR 72,20:11:00,20:15:00,5,Chicago
Porter Airlines,PD814,ATR 72,20:12:00,20:15:00,1,Washington
WestJet,PD865,Embraer E190,20:14:00,20:16:00,2,Ottawa
WestJet,PD660,ATR 72,20:14:00,20:16:00,1,Boston
Porter Airlines,PD513,ATR 72,20:16:00,20:17:00,5,New York
Air Canada,PD293,Embraer E190,20:16:00,20:17:00,4,Chicago
WestJet,PD105,Embraer E190,20:15:00,20:18:00,4,Boston
Porter Airlines,PD799,Embraer E190,20:15:00,20:18:00,2,Montreal
WestJet,PD191,ATR 72,20:15:00,20:19:00,5,Chicago
WestJet,PD991,ATR 72,20:18:00,20:19:00,3,Washington
Porter Airlines,PD560,Embraer E190,20:19:00,20:20:00,6,Chicago
Air Canada,PD461,Embraer E190,20:16:00,20:20:00,2,Chicago
Air Canada,PD323,ATR 72,20:18:00,20:21:00,5,Boston
WestJet,PD927,ATR 72,20:20:00,20:21:00,3,Washington
Porter Airlines,PD432,Embraer E190,20:19:00,20:22:00,2,New York
Porter Airlines,PD831,ATR 72,20:19:00,20:22:00,3,Washington
Air Canada,PD547,ATR 72,20:19:00,20:23:00,1,Boston
Air Canada,PD847,Embraer E190,20:21:00,20:23:00,4,New York
Air Canada,PD823,ATR 72,20:21:00,20:24:00,5,New York
WestJet,PD671,ATR 72,20:22:00,20:24:00,1,New York
Air Canada,PD384,Embraer E190,20:24:00,20:25:00,2,Washington
Porter Airlines,PD484,ATR 72,20:23:00,20:25:00,5,Ottawa
WestJet,PD350,Embraer E190,20:23:00,20:26:00,6,Boston
WestJet,PD440,Embraer E190,20:24:00,20:26:00,2,Boston
Air Canada,PD400,ATR 72,20:25:00,20:27:00,3,Boston
Air Canada,PD197,ATR 72,20:24:00,20:27:00,5,Ottawa
Air Canada,PD358,ATR 72,20:25:00,20:28:00,1,Washington
Porter Airlines,PD503,ATR 72,20:24:00,20:28:00,3,Ottawa
Porter Airlines,PD830,ATR 72,20:28:00,20:29:00,1,Chicago
WestJet,PD510,Embraer E190,20:27:00,20:29:00,4,Montreal
WestJet,PD223,ATR 72,20:28:00,20:30:00,5,Chicago
WestJet,PD766,Embraer E190,20:26:00,20:30:00,2,Chicago
Porter Airlines,PD418,ATR 72,20:29:00,20:31:00,5,New York
Porter Airlines,PD799,ATR 72,20:29:00,20:31:00,3,Washington
Air Canada,PD237,Embraer E190,20:30:00,20:32:00,6,New York
Air Canada,PD142,ATR 72,20:31:00,20:32:00,3,New York
Porter Airlines,PD377,ATR 72,20:29:00,20:33:00,3,New York
Porter Airlines,PD807,Embraer E190,20:32:00,20:33:00,6,Montreal
WestJet,PD565,Embraer E190,20:30:00,20:34:00,6,Boston
Air Canada,PD306,Embraer E190,20:30:00,20:34:00,2,Chicago
Porter Airlines,PD617,Embraer E190,20:34:00,20:35:00,4,Chicago
Air Canada,PD522,ATR 72,20:33:00,20:35:00,5,Montreal
Porter Airlines,PD475,ATR 72,20:32:00,20:36:00,1,New York
Air Canada,PD489,Embraer E190,20:34:00,20:36:00,6,New York
Porter Airlines,PD346,ATR 72,20:34:00,20:37:00,1,Boston
Porter Airlines,PD350,Embraer E190,20:33:00,20:37:00,6,Ottawa
WestJet,PD966,Embraer E190,20:37:00,20:38:00,4,Chicago
Air Canada,PD762,Embraer E190,20:37:00,20:38:00,2,Washington
Porter Airlines,PD840,Embraer E190,20:37:00,20:39:00,6,Washington
Porter Airlines,PD570,Embraer E190,20:38:00,20:39:00,4,New York
WestJet,PD388,ATR 72,20:37:00,20:40:00,1,Chicago
Air Canada,PD459,Embraer E190,20:37:00,20:40:00,6,Ottawa
Porter Airlines,PD201,Embraer E190,20:38:00,20:41:00,2,New York
Air Canada,PD121,Embraer E190,20:40:00,20:41:00,4,Chicago
Air Canada,PD229,Embraer E190,20:39:00,20:42:00,4,New York
Porter Airlines,PD511,ATR 72,20:38:00,20:42:00,3,Boston
Air Canada,PD824,ATR 72,20:39:00,20:43:00,5,Washington
WestJet,PD285,Embraer E190,20:40:00,20:43:00,6,Ottawa
Air Canada,PD327,Embraer E190,20:41:00,20:44:00,4,Washington
WestJet,PD287,ATR 72,20:43:00,20:44:00,5,Montreal
Air Canada,PD701,Embraer E190,20:42:00,20:45:00,4,Boston
Porter Airlines,PD457,ATR 72,20:44:00,20:45:00,5,Boston
Porter Airlines,PD794,Embraer E190,20:42:00,20:46:00,2,Montreal
WestJet,PD439,Embraer E190,20:42:00,20:46:00,6,Boston
WestJet,PD514,Embraer E190,20:45:00,20:47:00,4,Washington
Porter Airlines,PD729,ATR 72,20:45:00,20:47:00,3,Montreal
WestJet,PD359,ATR 72,20:47:00,20:48:00,1,Ottawa
Air Canada,PD146,Embraer E190,20:46:00,20:48:00,4,Washington
WestJet,PD723,Embraer E190,20:46:00,20:49:00,6,New York
WestJet,PD516,ATR 72,20:45:00,20:49:00,1,New York
WestJet,PD504,ATR 72,20:49:00,20:50:00,3,New York
Air Canada,PD758,Embraer E190,20:49:00,20:50:00,2,Ottawa
Air Canada,PD635,ATR 72,20:47:00,20:51:00,5,Montreal
WestJet,PD356,ATR 72,20:48:00,20:51:00,1,Boston
Porter Airlines,PD618,ATR 72,20:50:00,20:52:00,3,Boston
Air Canada,PD170,Embraer E190,20:50:00,20:52:00,6,Boston
WestJet,PD606,ATR 72,20:51:00,20:53:00,3,New York
Air Canada,PD137,Embraer E190,20:52:00,20:53:00,2,Ottawa
Porter Airlines,PD809,ATR 72,20:53:00,20:54:00,1,Ottawa
Porter Airlines,PD380,Embraer E190,20:53:00,20:54:00,2,Boston
WestJet,PD478,ATR 72,20:54:00,20:55:00,1,New York
Porter Airlines,PD268,ATR 72,20:52:00,20:55:00,3,Washington
WestJet,PD314,Embraer E190,20:54:00,20:56:00,6,Chicago
WestJet,PD747,ATR 72,20:52:00,20:56:00,5,Ottawa
Air Canada,PD601,Embraer E190,20:56:00,20:57:00,2,Washington
WestJet,PD567,Embraer E190,20:54:00,20:57:00,4,Chicago
Porter Airlines,PD757,Embraer E190,20:55:00,20:58:00,6,Chicago
Porter Airlines,PD274,ATR 72,20:57:00,20:58:00,1,New York
Porter Airlines,PD925,Embraer E190,20:55:00,20:59:00,2,Washington
Porter Airlines,PD331,ATR 72,20:58:00,20:59:00,1,Chicago
Porter Airlines,PD673,Embraer E190,20:57:00,21:00:00,4,Ottawa
Porter Airlines,PD962,ATR 72,20:59:00,21:00:00,5,New York
Air Canada,PD333,Embraer E190,20:58:00,21:01:00,6,Ottawa
WestJet,PD832,ATR 72,20:59:00,21:01:00,1,Boston
Porter Airlines,PD838,ATR 72,21:01:00,21:02:00,3,Washington
Air Canada,PD794,Embraer E190,20:58:00,21:02:00,4,New York
Air Canada,PD471,ATR 72,21:02:00,21:03:00,5,Ottawa
WestJet,PD880,Embraer E190,21:01:00,21:03:00,4,Boston
WestJet,PD141,Embraer E190,21:02:00,21:04:00,4,Chicago
Porter Airlines,PD226,ATR 72,21:00:00,21:04:00,3,Chicago
Air Canada,PD937,Embraer E190,21:03:00,21:05:00,6,Ottawa
Porter Airlines,PD892,Embraer E190,21:02:00,21:05:00,2,Chicago
WestJet,PD293,Embraer E190,21:05:00,21:06:00,2,Boston
Air Canada,PD529,Embraer E190,21:05:00,21:06:00,6,Ottawa
Air Canada,PD634,Embraer E190,21:03:00,21:07:00,4,Washington
Porter Airlines,PD788,ATR 72,21:04:00,21:07:00,1,Montreal
Porter Airlines,PD395,Embraer E190,21:06:00,21:08:00,6,Ottawa
Air Canada,PD765,ATR 72,21:05:00,21:08:00,1,Ottawa
Air Canada,PD602,Embraer E190,21:08:00,21:09:00,2,Washington
Air Canada,PD495,ATR 72,21:05:00,21:09:00,1,New York
WestJet,PD938,Embraer E190,21:07:00,21:10:00,2,Ottawa
Porter Airlines,PD923,Embraer E190,21:07:00,21:10:00,4,Ottawa
WestJet,PD769,Embraer E190,21:08:00,21:11:00,4,New York
Porter Airlines,PD237,Embraer E190,21:10:00,21:11:00,6,Ottawa
Porter Airlines,PD902,ATR 72,21:11:00,21:12:00,5,Washington
Air Canada,PD196,ATR 72,21:10:00,21:12:00,1,New York
Porter Airlines,PD800,Embraer E190,21:12:00,21:13:00,4,Washington
Air Canada,PD855,ATR 72,21:12:00,21:13:00,5,Chicago
Air Canada,PD690,ATR 72,21:12:00,21:14:00,5,Washington
Porter Airlines,PD386,ATR 72,21:10:00,21:14:00,3,Washington
Air Canada,PD757,Embraer E190,21:12:00,21:15:00,4,Boston
Porter Airlines,PD512,ATR 72,21:12:00,21:15:00,1,Ottawa
WestJet,PD790,ATR 72,21:15:00,21:16:00,5,Washington
WestJet,PD824,ATR 72,21:15:00,21:16:00,3,Chicago
WestJet,PD187,ATR 72,21:14:00,21:17:00,1,New York
WestJet,PD977,Embraer E190,21:15:00,21:17:00,2,Chicago
WestJet,PD995,Embraer E190,21:15:00,21:18:00,4,Montreal
WestJet,PD696,ATR 72,21:16:00,21:18:00,5,Boston
Porter Airlines,PD357,ATR 72,21:18:00,21:19:00,5,Montreal
WestJet,PD692,ATR 72,21:18:00,21:19:00,3,Montreal
Porter Airlines,PD501,ATR 72,21:18:00,21:20:00,3,Montreal
Air Canada,PD427,ATR 72,21:18:00,21:20:00,5,Chicago
Air Canada,PD135,Embraer E190,21:17:00,21:21:00,4,Ottawa
Porter Airlines,PD927,ATR 72,21:20:00,21:21:00,3,Washington
Porter Airlines,PD372,ATR 72,21:19:00,21:22:00,1,Montreal
WestJet,PD435,ATR 72,21:21:00,21:22:00,5,Boston
Porter Airlines,PD172,ATR 72,21:21:00,21:23:00,5,Boston
Porter Airlines,PD685,ATR 72,21:22:00,21:23:00,1,Washington
WestJet,PD459,Embraer E190,21:23:00,21:24:00,4,Chicago
Porter Airlines,PD139,ATR 72,21:23:00,21:24:00,3,Montreal
WestJet,PD564,Embraer E190,21:22:00,21:25:00,2,Washington
Air Canada,PD865,ATR 72,21:23:00,21:25:00,1,Ottawa
Porter Airlines,PD961,Embraer E190,21:23:00,21:26:00,4,Montreal
WestJet,PD246,ATR 72,21:24:00,21:26:00,1,Ottawa
WestJet,PD722,Embraer E190,21:26:00,21:27:00,4,Montreal
Porter Airlines,PD915,ATR 72,21:25:00,21:27:00,1,Chicago
WestJet,PD838,Embraer E190,21:25:00,21:28:00,4,Chicago
Porter Airlines,PD229,ATR 72,21:24:00,21:28:00,1,Montreal
Porter Airlines,PD518,ATR 72,21:25:00,21:29:00,3,New York
WestJet,PD731,ATR 72,21:25:00,21:29:00,5,Ottawa
WestJet,PD141,Embraer E190,21:29:00,21:30:00,2,Montreal
WestJet,PD263,Embraer E190,21:27:00,21:30:00,6,Chicago
WestJet,PD222,ATR 72,21:28:00,21:31:00,3,Boston
Air Canada,PD626,Embraer E190,21:29:00,21:31:00,2,Chicago
WestJet,PD194,ATR 72,21:29:00,21:32:00,5,Montreal
Air Canada,PD961,ATR 72,21:28:00,21:32:00,1,Boston
Air Canada,PD681,ATR 72,21:30:00,21:33:00,3,Boston
WestJet,PD473,ATR 72,21:30:00,21:33:00,1,New York
Porter Airlines,PD452,Embraer E190,21:33:00,21:34:00,6,Washington
WestJet,PD344,ATR 72,21:33:00,21:34:00,1,Montreal
Porter Airlines,PD138,ATR 72,21:33:00,21:35:00,5,Washington
Air Canada,PD767,ATR 72,21:33:00,21:35:00,3,Washington
Porter Airlines,PD985,Embraer E190,21:35:00,21:36:00,6,New York
Porter Airlines,PD636,Embraer E190,21:32:00,21:36:00,4,Chicago
WestJet,PD120,ATR 72,21:34:00,21:37:00,1,Chicago
Air Canada,PD354,Embraer E190,21:33:00,21:37:00,4,Boston
WestJet,PD320,Embraer E190,21:36:00,21:38:00,6,Chicago
Porter Airlines,PD962,Embraer E190,21:35:00,21:38:00,2,New York
Air Canada,PD740,ATR 72,21:38:00,21:39:00,1,Montreal
WestJet,PD700,ATR 72,21:36:00,21:39:00,3,Boston
WestJet,PD967,Embraer E190,21:36:00,21:40:00,2,New York
WestJet,PD954,Embraer E190,21:39:00,21:40:00,4,Chicago
Air Canada,PD954,Embraer E190,21:39:00,21:41:00,6,Boston
WestJet,PD297,Embraer E190,21:37:00,21:41:00,4,Chicago
Air Canada,PD601,ATR 72,21:40:00,21:42:00,1,Boston
WestJet,PD377,Embraer E190,21:41:00,21:42:00,4,Montreal
WestJet,PD931,ATR 72,21:42:00,21:43:00,3,New York
Porter Airlines,PD901,Embraer E190,21:42:00,21:43:00,6,New York
Porter Airlines,PD854,Embraer E190,21:42:00,21:44:00,2,Chicago
Air Canada,PD295,ATR 72,21:41:00,21:44:00,1,New York
Porter Airlines,PD355,ATR 72,21:42:00,21:45:00,1,Chicago
Air Canada,PD254,ATR 72,21:41:00,21:45:00,5,Washington
Air Canada,PD448,Embraer E190,21:42:00,21:46:00,6,Ottawa
Air Canada,PD575,Embraer E190,21:43:00,21:46:00,4,Chicago
Air Canada,PD374,Embraer E190,21:43:00,21:47:00,6,Washington
WestJet,PD676,ATR 72,21:46:00,21:47:00,1,New York
Air Canada,PD355,Embraer E190,21:44:00,21:48:00,2,New York
WestJet,PD310,ATR 72,21:45:00,21:48:00,3,Boston
Air Canada,PD133,Embraer E190,21:48:00,21:49:00,4,Washington
Air Canada,PD183,Embraer E190,21:48:00,21:49:00,6,Chicago
Air Canada,PD340,Embraer E190,21:49:00,21:50:00,6,Washington
WestJet,PD581,Embraer E190,21:47:00,21:50:00,2,Chicago
Porter Airlines,PD401,Embraer E190,21:48:00,21:51:00,6,Ottawa
Air Canada,PD897,ATR 72,21:50:00,21:51:00,5,Montreal
Air Canada,PD568,ATR 72,21:48:00,21:52:00,5,Chicago
Porter Airlines,PD730,Embraer E190,21:51:00,21:52:00,4,Boston
Air Canada,PD778,Embraer E190,21:50:00,21:53:00,2,Chicago
Air Canada,PD992,Embraer E190,21:49:00,21:53:00,4,Montreal
WestJet,PD453,ATR 72,21:50:00,21:54:00,1,Ottawa
Air Canada,PD454,Embraer E190,21:50:00,21:54:00,6,Montreal
Air Canada,PD593,ATR 72,21:54:00,21:55:00,1,Boston
WestJet,PD932,ATR 72,21:52:00,21:55:00,3,New York
WestJet,PD707,ATR 72,21:53:00,21:56:00,3,Ottawa
Air Canada,PD148,ATR 72,21:55:00,21:56:00,5,New York
Air Canada,PD961,Embraer E190,21:53:00,21:57:00,6,Chicago
Air Canada,PD816,ATR 72,21:56:00,21:57:00,1,Montreal
WestJet,PD707,Embraer E190,21:55:00,21:58:00,4,Montreal
WestJet,PD250,ATR 72,21:57:00,21:58:00,3,Montreal
Porter Airlines,PD904,Embraer E190,21:55:00,21:59:00,6,Boston
Air Canada,PD757,Embraer E190,21:57:00,21:59:00,2,Montreal
Air Canada,PD406,Embraer E190,21:58:00,22:00:00,4,Boston
WestJet,PD356,ATR 72,21:59:00,22:00:00,1,Chicago
Porter Airlines,PD521,ATR 72,21:59:00,22:01:00,1,Boston
Air Canada,PD170,Embraer E190,21:59:00,22:01:00,4,Ottawa
Air Canada,PD295,Embraer E190,21:58:00,22:02:00,6,Washington
WestJet,PD242,Embraer E190,22:01:00,22:02:00,4,Ottawa
Porter Airlines,PD788,ATR 72,22:00:00,22:03:00,1,Ottawa
Air Canada,PD956,Embraer E190,21:59:00,22:03:00,2,Chicago
Porter Airlines,PD493,ATR 72,22:02:00,22:04:00,3,Montreal
Porter Airlines,PD516,ATR 72,22:03:00,22:04:00,1,Boston
Porter Airlines,PD912,ATR 72,22:02:00,22:05:00,3,Ottawa
Air Canada,PD948,ATR 72,22:02:00,22:05:00,1,New York
WestJet,PD628,Embraer E190,22:03:00,22:06:00,6,Montreal
Porter Airlines,PD147,ATR 72,22:05:00,22:06:00,5,Washington
WestJet,PD711,Embraer E190,22:05:00,22:07:00,2,New York
Air Canada,PD546,ATR 72,22:05:00,22:07:00,3,Boston
Porter Airlines,PD128,Embraer E190,22:07:00,22:08:00,6,Ottawa
Porter Airlines,PD288,Embraer E190,22:05:00,22:08:00,2,New York
WestJet,PD243,Embraer E190,22:08:00,22:09:00,6,Washington
WestJet,PD735,Embraer E190,22:07:00,22:09:00,2,Chicago
Air Canada,PD884,ATR 72,22:09:00,22:10:00,3,New York
Air Canada,PD759,ATR 72,22:08:00,22:10:00,5,Washington
Air Canada,PD958,ATR 72,22:07:00,22:11:00,1,Ottawa
WestJet,PD235,Embraer E190,22:09:00,22:11:00,2,New York
WestJet,PD413,Embraer E190,22:08:00,22:12:00,6,Washington
Porter Airlines,PD279,ATR 72,22:08:00,22:12:00,1,Chicago
Air Canada,PD701,Embraer E190,22:09:00,22:13:00,6,Chicago
WestJet,PD579,ATR 72,22:11:00,22:13:00,5,Boston
Air Canada,PD538,ATR 72,22:11:00,22:14:00,3,Ottawa
Air Canada,PD187,Embraer E190,22:10:00,22:14:00,6,Chicago
WestJet,PD936,Embraer E190,22:14:00,22:15:00,6,Ottawa
WestJet,PD346,ATR 72,22:12:00,22:15:00,1,Ottawa
WestJet,PD701,Embraer E190,22:13:00,22:16:00,2,Boston
Air Canada,PD381,Embraer E190,22:15:00,22:16:00,4,Ottawa
Porter Airlines,PD891,Embraer E190,22:14:00,22:17:00,2,Ottawa
Porter Airlines,PD617,Embraer E190,22:16:00,22:17:00,4,New York
Porter Airlines,PD109,Embraer E190,22:17:00,22:18:00,2,New York
Porter Airlines,PD827,Embraer E190,22:14:00,22:18:00,6,Montreal
Air Canada,PD415,ATR 72,22:17:00,22:19:00,1,Montreal
Porter Airlines,PD273,ATR 72,22:17:00,22:19:00,3,Boston
Porter Airlines,PD892,ATR 72,22:18:00,22:20:00,5,Boston
WestJet,PD916,ATR 72,22:18:00,22:20:00,3,Washington
WestJet,PD816,Embraer E190,22:17:00,22:21:00,6,Chicago
WestJet,PD926,ATR 72,22:18:00,22:21:00,3,Washington
Porter Airlines,PD573,Embraer E190,22:21:00,22:22:00,2,New York
Porter Airlines,PD681,ATR 72,22:19:00,22:22:00,1,Chicago
Air Canada,PD618,ATR 72,22:21:00,22:23:00,1,Ottawa
Porter Airlines,PD117,ATR 72,22:21:00,22:23:00,3,Chicago
WestJet,PD732,Embraer E190,22:23:00,22:24:00,6,Washington
Porter Airlines,PD161,ATR 72,22:22:00,22:24:00,3,Montreal
Porter Airlines,PD270,ATR 72,22:21:00,22:25:00,5,Washington
WestJet,PD279,ATR 72,22:23:00,22:25:00,3,Ottawa
Porter Airlines,PD105,ATR 72,22:24:00,22:26:00,5,New York
Air Canada,PD158,ATR 72,22:24:00,22:26:00,1,New York
Porter Airlines,PD361,ATR 72,22:25:00,22:27:00,5,Ottawa
Porter Airlines,PD678,Embraer E190,22:26:00,22:27:00,6,New York
Air Canada,PD748,Embraer E190,22:27:00,22:28:00,4,Boston
Porter Airlines,PD884,ATR 72,22:24:00,22:28:00,1,Washington
WestJet,PD229,ATR 72,22:28:00,22:29:00,1,Washington
WestJet,PD254,Embraer E190,22:28:00,22:29:00,6,Montreal
WestJet,PD428,ATR 72,22:26:00,22:30:00,5,Chicago
WestJet,PD969,Embraer E190,22:26:00,22:30:00,2,New York
Air Canada,PD349,Embraer E190,22:28:00,22:31:00,2,Ottawa
Air Canada,PD883,ATR 72,22:29:00,22:31:00,1,Chicago
Air Canada,PD692,Embraer E190,22:29:00,22:32:00,2,New York
Porter Airlines,PD294,ATR 72,22:28:00,22:32:00,1,Boston
WestJet,PD118,Embraer E190,22:32:00,22:33:00,4,Chicago
Porter Airlines,PD416,Embraer E190,22:32:00,22:33:00,6,Boston
WestJet,PD403,ATR 72,22:32:00,22:34:00,5,New York
WestJet,PD883,ATR 72,22:30:00,22:34:00,1,Washington
Porter Airlines,PD326,ATR 72,22:34:00,22:35:00,5,Washington
Air Canada,PD407,Embraer E190,22:33:00,22:35:00,6,Montreal
Air Canada,PD794,Embraer E190,22:32:00,22:36:00,2,Washington
Air Canada,PD680,Embraer E190,22:35:00,22:36:00,6,New York
Porter Airlines,PD485,Embraer E190,22:33:00,22:37:00,6,Chicago
Air Canada,PD609,ATR 72,22:36:00,22:37:00,1,Ottawa
Air Canada,PD427,Embraer E190,22:34:00,22:38:00,2,Chicago
Porter Airlines,PD278,ATR 72,22:36:00,22:38:00,3,Washington
Porter Airlines,PD139,Embraer E190,22:37:00,22:39:00,2,New York
WestJet,PD989,Embraer E190,22:35:00,22:39:00,6,Montreal
Porter Airlines,PD760,ATR 72,22:37:00,22:40:00,1,Washington
Porter Airlines,PD165,ATR 72,22:37:00,22:40:00,5,Montreal
WestJet,PD259,Embraer E190,22:37:00,22:41:00,4,Washington
Porter Airlines,PD812,ATR 72,22:37:00,22:41:00,3,Chicago
Air Canada,PD861,Embraer E190,22:41:00,22:42:00,2,Washington
Porter Airlines,PD899,ATR 72,22:40:00,22:42:00,1,Washington
Air Canada,PD178,Embraer E190,22:40:00,22:43:00,4,Chicago
WestJet,PD767,ATR 72,22:40:00,22:43:00,1,Washington
Porter Airlines,PD749,ATR 72,22:40:00,22:44:00,1,Ottawa
Porter Airlines,PD834,Embraer E190,22:41:00,22:44:00,2,Washington
WestJet,PD794,ATR 72,22:42:00,22:45:00,3,Washington
Porter Airlines,PD658,Embraer E190,22:41:00,22:45:00,2,Boston
WestJet,PD109,ATR 72,22:45:00,22:46:00,1,Washington
Porter Airlines,PD720,Embraer E190,22:45:00,22:46:00,2,Washington
WestJet,PD277,ATR 72,22:44:00,22:47:00,5,New York
Porter Airlines,PD868,Embraer E190,22:43:00,22:47:00,4,Ottawa
Air Canada,PD821,Embraer E190,22:45:00,22:48:00,2,Boston
Air Canada,PD625,Embraer E190,22:45:00,22:48:00,4,Boston
Air Canada,PD360,Embraer E190,22:46:00,22:49:00,4,Boston
Porter Airlines,PD723,ATR 72,22:48:00,22:49:00,3,Ottawa
Air Canada,PD508,ATR 72,22:47:00,22:50:00,3,Montreal
Air Canada,PD533,ATR 72,22:49:00,22:50:00,5,Ottawa
Air Canada,PD233,ATR 72,22:50:00,22:51:00,1,Ottawa
Air Canada,PD822,ATR 72,22:47:00,22:51:00,3,Ottawa
WestJet,PD359,Embraer E190,22:49:00,22:52:00,2,Montreal
Porter Airlines,PD897,ATR 72,22:50:00,22:52:00,3,Washington
WestJet,PD877,ATR 72,22:51:00,22:53:00,1,Montreal
WestJet,PD747,ATR 72,22:49:00,22:53:00,5,Ottawa
Air Canada,PD728,ATR 72,22:53:00,22:54:00,5,Ottawa
Porter Airlines,PD482,ATR 72,22:50:00,22:54:00,1,New York
Air Canada,PD358,ATR 72,22:54:00,22:55:00,3,Montreal
Air Canada,PD317,Embraer E190,22:54:00,22:55:00,6,Ottawa
WestJet,PD720,ATR 72,22:52:00,22:56:00,3,Ottawa
Air Canada,PD137,Embraer E190,22:55:00,22:56:00,2,Washington
Porter Airlines,PD544,ATR 72,22:56:00,22:57:00,5,Boston
WestJet,PD846,ATR 72,22:53:00,22:57:00,1,Washington
Air Canada,PD840,Embraer E190,22:57:00,22:58:00,2,Washington
Air Canada,PD360,Embraer E190,22:54:00,22:58:00,4,Ottawa
WestJet,PD348,ATR 72,22:56:00,22:59:00,3,Washington
